Random waveform, supplied seed
Total number of intervals = 360 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498, 108559, 23964, 70760, 99567, 107548, 53742, 103931, 60359, 9725, 52014, 40053, 86436, 23983, 66595, 26056, 51764, 40202, 76665, 11133, 80405, 79106, 97258, 36307, 28636, 41620, 75736, 44979, 31478, 37586, 108330)
Average QPS expected = 57436
Timestamp start: 1778960935070
Timestamp end: 1778962735448

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      352.4   190.6   127.6   187.5   203.2   310.8   369.8   404.9   434.7   472.8   535.0   648.9  1040.5  1959.2  4724.5  85539.2    85561
read      331.1   127.7   137.8   201.1   220.1   317.9   358.3   380.8   397.4   418.6   445.8   487.4   613.3  1625.3  3947.1  14127.2    14194
read      620.0   962.6   127.6   207.8   231.7   356.0   426.1   480.8   536.1   631.0   896.3  2574.4  5183.7  9137.3 12314.5  87938.0    88002
read      370.9   226.7   127.6   189.7   206.4   316.4   376.2   415.7   448.9   495.6   575.9   730.3  1294.1  2397.8  4390.4  90726.2    90515
read      500.6   594.3   127.6   210.3   232.8   348.4   408.9   454.1   494.9   560.6   697.8  1485.7  3383.2  7211.0  9344.9 109446.4   109283
read      331.5   103.7   137.8   199.2   218.1   324.6   366.6   389.7   405.2   425.8   450.9   488.7   568.9   714.5  2084.5  26828.8    26699
read      326.5   105.5   127.6   189.7   205.9   318.3   364.8   389.7   406.5   429.0   457.1   498.8   590.7   733.2  2027.9  37425.4    37400
read      344.8   130.9   137.8   199.3   219.5   329.2   373.9   399.8   420.6   444.9   474.0   526.4   685.1  1667.8  3447.7  19331.4    19307
read      326.7   136.3   137.8   197.9   216.0   314.7   354.7   376.2   393.2   412.3   436.0   474.2   594.2  1694.6  6518.2  11558.2    11527
read      478.0   721.8   127.6   191.6   209.8   325.0   386.7   427.3   462.4   512.5   607.4   961.6  4052.4  7991.7 12573.0  84182.6    83787
read      328.1    98.6   137.8   202.5   221.7   321.7   360.0   381.0   396.1   414.5   437.4   471.0   548.7   769.9  3480.4  22160.2    22209
read      328.1   156.1   127.6   183.3   198.1   301.6   356.9   388.1   411.2   440.7   480.7   549.6   727.5  1719.6  4655.7  75310.2    75169
read      324.6   131.0   127.6   183.3   198.0   300.5   355.9   387.6   410.9   440.4   479.3   544.6   691.0  1136.6  2744.1  73837.6    73833
read      372.0   242.5   127.6   190.0   206.8   315.0   374.1   413.0   446.2   493.7   574.8   732.8  1327.9  2665.3  6933.5  94517.2    94641
read      319.8   123.0   127.6   182.3   197.0   300.9   355.8   385.8   406.6   432.9   465.5   516.7   633.2   890.9  3705.6  61227.0    61338
read      360.8   201.5   127.6   189.4   205.9   313.5   372.2   409.4   440.5   484.2   554.4   686.0  1137.1  2126.9  4128.4  91718.8    91825
read      329.9   142.5   127.6   183.4   198.4   303.5   359.6   391.4   415.4   445.9   487.5   563.5   748.6  1457.0  3391.6  77204.4    77235
read      328.6   119.7   127.6   190.0   206.5   318.5   365.8   391.4   409.5   432.0   460.3   501.6   599.3   899.9  3806.1  37043.4    37257
read      322.2   139.6   127.6   191.2   208.0   314.1   355.9   378.0   394.4   413.6   437.9   475.4   571.0  1023.2  8291.5  32128.8    32057
read      514.6   635.3   127.6   213.3   237.0   354.9   417.8   465.1   509.8   587.3   761.5  1523.7  3369.3  7720.1 14074.5 108405.0   108618
read      325.1   130.3   127.6   182.6   197.7   301.9   357.0   388.2   410.9   439.8   477.2   542.6   691.9  1233.2  2629.0  72921.8    72930
read      325.0   117.2   127.6   188.1   203.6   314.0   363.7   389.9   407.9   430.9   458.8   499.4   593.3   809.3  3703.2  43745.0    43714
read      349.3   182.2   127.6   187.5   203.6   311.4   370.0   404.5   433.6   470.0   525.7   628.8   944.0  2002.2  4599.7  87042.4    87369
read      320.6   136.6   127.6   182.0   196.6   303.2   357.3   386.4   406.6   432.1   464.0   512.6   632.3   892.4  5687.0  56670.0    56640
read      387.6   273.0   127.6   192.4   210.1   319.8   380.2   421.3   457.4   510.2   612.5   823.7  1476.7  2968.4  7294.5  97248.0    97360
read      326.9   145.4   127.6   182.9   197.9   300.2   356.2   388.0   411.6   441.8   482.5   553.0   732.9  1401.5  3475.5  79764.8    79788
read      335.7   262.3   137.8   198.8   216.8   309.3   347.8   370.4   387.4   406.1   433.7   482.2   799.3  3993.4  8088.4  11370.2    11352
read     1025.5  1556.1   127.6   225.4   244.7   339.1   436.5   630.4  1419.0  2434.4  3299.7  4444.7  7589.5  9993.9 12460.8  87927.8    87962
read      435.9   559.1   127.6   196.5   217.1   340.3   394.1   428.1   456.6   495.1   558.4   756.6  3268.0  7886.1  9338.8  40799.8    40663
read      318.9   120.0   127.6   181.4   195.7   300.1   354.9   384.7   405.2   431.9   465.0   516.0   638.9   944.9  3259.4  59259.8    59386
read      323.1   122.4   127.6   184.9   200.0   309.1   361.4   389.4   408.8   433.2   464.1   509.4   619.5   781.4  2853.0  48306.2    48302
read      345.2   110.2   137.8   198.1   218.7   334.7   383.1   409.4   429.3   452.2   479.7   524.8   633.9   868.4  2009.8  19435.0    19398
read      458.5   683.7   127.6   188.1   205.1   318.1   376.7   415.0   447.8   494.2   576.8   871.9  3992.6  7920.6  9993.6  82002.4    82197
read      323.5   138.6   127.6   181.4   196.0   297.8   353.3   384.9   408.0   437.7   477.3   546.1   714.3  1259.0  3917.9  77524.2    77387
read      324.2   132.0   127.6   182.1   196.6   300.4   356.2   387.7   410.7   439.5   477.7   543.3   697.2  1143.6  3241.3  72867.8    72753
read      314.5   112.1   137.8   205.3   222.1   302.3   337.6   357.9   372.0   391.3   416.2   456.1   548.1   944.1  3519.9   7791.2     7720
read      336.4   137.5   127.6   184.1   199.7   318.0   372.0   401.7   424.9   452.2   488.3   551.5   725.7  1258.0  3065.0  46377.6    46279
read      323.6   107.3   127.6   185.9   201.5   313.0   362.8   389.3   407.5   431.4   460.4   502.2   604.1   757.9  2141.5  42146.4    42102
read      350.3   190.5   127.6   187.3   203.0   310.0   368.6   403.3   432.5   469.8   528.9   638.4  1011.4  2158.2  4480.3  90928.0    90892
read      319.1   103.8   127.6   184.9   200.3   310.3   357.3   381.9   399.2   421.2   448.9   490.9   591.8   747.0  1500.5  39885.6    39976
read      316.4   124.4   127.6   180.2   194.3   297.8   352.0   381.2   401.5   427.2   459.6   508.3   633.5  1085.2  3567.8  61164.6    61084
read      343.0   111.7   127.6   199.0   220.1   331.8   376.4   401.5   421.6   444.6   472.5   522.3   647.4   855.4  3043.0  16739.6    16735
read      361.6   148.4   127.6   185.7   203.6   338.3   401.5   439.3   467.3   501.3   547.1   623.7   787.0  1176.7  2998.5  45855.4    45909
read      321.7    93.1   127.6   192.3   209.4   314.9   356.5   378.6   395.1   414.7   439.5   477.9   568.2   716.4  1850.5  29040.4    28976
read      332.4   143.8   127.6   184.7   199.9   303.6   360.2   392.5   417.7   449.8   493.5   576.1   782.3  1463.7  2699.3  84797.2    84704
read      397.1   282.7   127.6   194.9   213.4   325.9   389.0   433.0   471.1   530.8   628.0   833.0  1547.8  2975.8  7367.5 101761.8   101822
read      363.6   207.5   127.6   189.8   206.6   317.4   377.3   415.3   446.4   488.6   554.4   679.6  1125.8  2255.8  4741.9  92451.0    92571
read      341.9   134.9   137.8   204.9   226.0   329.2   371.0   395.2   413.1   434.7   464.0   508.9   630.7  1020.8  4742.9  12176.6    12106
read      486.1   649.5   127.6   184.0   199.7   310.7   374.5   416.3   452.2   507.3   739.7  1718.4  3412.7  7377.6  9487.2  58483.4    58568
read      320.1   111.4   127.6   183.0   197.8   306.2   358.3   386.2   405.4   430.2   460.4   504.8   615.4   832.1  2515.4  51428.4    51319
read      335.2   129.4   127.6   204.2   224.6   326.9   366.2   388.0   402.6   422.8   447.1   483.4   569.8  1154.3  5088.1  21508.0    21556
read      325.3    83.1   137.8   210.5   230.9   318.5   352.5   371.4   386.1   401.9   425.5   460.1   532.5   785.8  2008.6  14245.6    14191
read      325.4   101.0   127.6   193.8   212.4   319.6   359.8   381.6   397.3   416.9   441.4   478.7   560.9   742.4  2331.3  29030.6    29072
read      322.6    90.0   127.6   206.2   226.3   315.4   349.5   368.7   383.0   399.9   423.4   458.4   535.9   857.8  2907.1  16317.0    16350
read      327.5   140.8   127.6   185.0   200.7   303.5   357.9   388.8   411.8   441.1   480.5   548.5   713.9  1117.7  2256.9  86803.0    86891
read      398.0   280.8   127.6   195.6   214.6   328.3   390.7   432.5   468.6   524.3   620.6   831.5  1581.0  2902.4  7202.1 104308.6   104441
read      295.1    79.6   137.8   202.8   218.0   286.1   314.4   331.5   343.8   360.5   380.8   413.3   488.4   826.6  3025.7   8899.6     8906
read      320.2   102.6   127.6   185.5   201.8   311.8   358.2   382.8   400.0   422.5   450.2   490.6   581.5   722.7  2369.0  42152.2    42175
read      318.7   111.8   127.6   181.9   197.4   306.1   357.6   385.0   403.4   427.5   457.2   500.7   601.9   756.6  2861.8  51909.2    51797
read      319.5   122.9   127.6   181.9   197.0   298.7   352.5   382.1   403.1   430.7   465.7   524.6   668.9   936.3  2514.0  76725.8    76678
read      318.9   107.0   127.6   200.1   220.1   311.4   345.0   365.2   379.4   397.0   421.4   458.7   537.1   798.5  4155.7  19483.8    19630
read      373.8   228.2   127.6   192.3   210.3   322.2   382.5   420.9   453.1   497.9   573.6   715.9  1257.8  2343.0  6736.9 100127.6   100132
read      323.9   107.8   127.6   186.8   203.6   315.8   362.1   386.6   403.0   425.2   452.8   494.2   589.0   796.4  2614.8  40660.0    40498
read      432.7   381.0   127.6   201.5   221.6   337.0   397.3   439.6   477.9   538.8   655.8  1041.6  2233.4  3434.9  7948.4 108416.2   108559
read      317.0    98.6   127.6   194.3   212.9   311.2   346.4   366.6   380.9   398.2   422.9   460.7   540.8   740.3  3493.0  23983.8    23964
read      320.6   131.2   127.6   181.7   196.8   301.1   354.6   383.8   404.4   430.8   464.4   522.1   664.5   950.7  3872.2  70545.0    70760
read      369.5   215.8   127.6   191.8   209.5   320.0   379.4   417.5   449.0   492.6   565.4   699.9  1228.3  2181.5  6413.5  99593.0    99567
read      427.8   369.2   127.6   201.3   221.3   334.3   393.7   434.7   472.0   535.0   658.1  1020.8  2130.6  3445.0  7926.3 107417.0   107548
read      316.1   120.0   127.6   181.2   196.5   303.8   354.2   380.2   398.3   421.2   450.2   495.2   602.5   782.7  3889.0  53685.2    53742
read      394.8   262.5   127.6   196.1   215.5   329.2   390.3   431.4   467.0   520.8   613.5   814.4  1512.4  2656.3  4914.9 103892.8   103931
read      315.9   114.5   127.6   180.7   195.6   300.2   352.8   381.0   400.4   425.4   457.0   503.7   615.5   795.5  2939.0  60424.6    60359
read      314.0   105.0   137.8   210.9   228.7   304.7   335.8   353.9   367.3   383.6   403.3   438.1   515.4   892.7  4439.4   9761.0     9725
read      318.9   127.2   127.6   181.6   197.1   306.3   357.3   383.7   401.8   425.5   454.9   499.2   604.9   793.1  4289.9  51959.6    52014
read      315.6    98.7   127.6   184.3   200.2   309.0   353.7   376.6   393.0   411.7   436.2   475.8   564.2   730.5  2034.9  40124.8    40053
read      328.4   137.9   118.1   184.3   199.7   303.0   357.8   389.0   412.1   441.5   482.5   558.3   744.9  1175.4  2226.3  86492.4    86436
read      322.0    88.3   127.6   197.8   217.7   316.8   353.5   373.2   388.5   404.1   430.0   467.0   543.2   671.0  1942.9  23963.4    23983
read      317.3   115.2   127.6   181.2   196.0   299.2   352.9   381.6   401.6   427.6   460.1   509.2   637.6   867.8  2309.1  66598.0    66595
read      314.9    87.2   127.6   193.6   212.0   310.1   345.1   365.3   379.3   396.8   420.3   456.0   536.0   739.5  2113.4  26121.2    26056
read      315.9   108.8   118.1   181.9   197.3   303.8   354.2   380.4   398.6   421.5   450.5   494.7   589.1   741.1  2428.8  51766.6    51764
read      329.1   111.7   127.6   189.0   206.0   319.9   367.9   393.3   411.4   433.2   461.1   502.5   600.8   835.7  2964.6  40285.6    40202
read      325.6   126.8   127.6   183.5   198.6   303.1   358.1   388.6   410.8   438.8   475.5   543.4   708.0  1066.4  3038.3  76674.6    76665
read      298.1    74.8   137.8   203.7   220.0   289.6   317.8   335.1   346.7   363.9   384.9   419.0   494.6   810.5  2280.1  11087.2    11133
read      329.9   127.0   127.6   186.2   202.4   306.9   361.2   391.7   414.7   443.1   482.0   550.2   721.8  1087.3  1995.1  80421.0    80405
read      330.7   143.6   127.6   185.4   201.3   306.8   361.2   391.8   414.9   444.0   483.2   554.9   730.8  1199.8  3286.3  79068.4    79106
read      367.9   202.5   127.6   192.6   210.5   322.2   381.0   418.3   449.2   492.1   560.6   688.4  1152.3  2027.2  3759.4  97512.4    97258
read      320.0   104.5   127.6   188.8   205.3   313.5   356.3   378.7   395.0   414.7   440.4   478.7   561.2   728.9  2982.9  36354.6    36307
read      325.0    96.9   127.6   194.2   212.8   319.6   358.9   379.9   395.6   414.7   439.2   477.2   556.7   755.2  2482.3  28635.8    28636
read      323.3   106.2   127.6   186.6   203.2   314.8   361.5   386.0   402.9   425.2   453.3   495.5   591.4   761.1  3125.0  41580.4    41620
read      319.2   117.4   127.6   181.8   196.7   299.2   352.9   382.4   403.1   430.5   465.4   523.0   665.4   912.9  2388.7  75863.4    75736
read      315.9   110.8   127.6   182.7   198.5   307.0   354.0   378.1   395.4   416.3   443.2   484.7   580.0   749.6  3123.7  45057.4    44979
read      328.3   107.1   127.6   192.6   211.3   322.0   363.5   386.3   402.0   423.1   449.6   491.0   586.4   736.9  2629.6  31513.4    31478
read      326.8   101.9   127.6   188.5   205.7   320.3   364.9   389.3   405.9   427.9   455.0   495.5   589.4   753.0  2052.6  37418.2    37586
read      432.0   378.5   127.6   201.9   221.9   336.0   396.1   437.4   476.0   538.4   659.6  1038.8  2234.5  3440.0  7936.9 108450.8   108330

Total QPS = 57425.2 (103365336 / 1800.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 25531237498 bytes :   13.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.50%,100.00%
