Random waveform, supplied seed
Total number of intervals = 330 (6927, 52892, 98921, 61129, 40613, 53226, 38560, 103465, 104758, 94759, 37799, 8296, 69443, 12517, 43591, 20430, 93758, 10485, 16518, 83230, 5484, 55611, 20774, 96726, 32442, 73039, 74055, 51197, 59442, 35654, 78747, 42212, 52488, 36950, 16762, 79473, 61431, 87172, 108181, 80515, 37149, 13444, 72057, 70041, 90162, 52082, 24258, 72013, 58012, 45398, 50177, 34504, 66010, 73937, 55020, 53235, 97743, 5419, 14764, 7451, 48208, 16149, 78989, 18886, 75954, 44409, 16431, 85707, 58253, 103867, 21604, 90401, 84467, 99700, 32052, 18173, 67789, 51929, 83850, 18614, 29315, 108090, 27024, 49907, 9150, 34328, 51881, 14569, 81517, 78694, 93409, 39093, 18729, 70818, 21942, 91810, 39588, 40957, 62645, 15539, 107672, 32954, 58866, 23739, 54701, 60706, 72350, 58661, 34912, 103268, 38703, 83358, 57408, 86837, 33517, 66204, 73758, 99742, 109462, 94453, 44096, 100467, 8576, 59359, 7614, 60329, 43762, 67038, 26095, 71173, 109276, 13150, 61250, 84472, 82226, 27671, 98736, 106314, 105027, 96867, 89493, 50538, 22083, 48618, 94298, 63579, 64573, 77178, 29824, 64495, 20917, 85651, 61935, 50216, 72251, 71798, 19701, 24952, 81838, 26648, 24837, 29420, 103882, 70314, 61679, 49557, 19325, 9128, 94933, 24327, 71896, 93771, 20452, 42338, 72627, 80603, 49049, 92305, 56889, 78036, 71583, 72609, 107382, 86530, 16550, 84534, 72631, 49291, 62175, 80213, 16566, 53985, 101949, 24076, 52574, 106271, 105451, 86087, 29108, 101115, 74326, 75832, 94901, 15809, 28874, 51882, 32653, 41676, 63019, 99164, 47055, 62394, 98519, 32122, 49464, 24034, 77363, 91698, 38997, 86028, 83012, 15024, 56640, 97362, 107412, 65030, 79278, 47544, 105368, 58181, 56960, 14849, 63672, 48289, 11797, 10781, 49362, 102119, 46213, 97025, 18351, 21426, 43013, 67376, 36043, 6255, 102499, 26263, 56974, 40869, 46514, 11431, 58600, 68058, 54502, 64022, 52142, 101375, 40606, 47485, 48977, 38615, 80279, 75843, 67095, 41325, 55752, 85561, 14194, 88002, 90515, 109283, 26699, 37400, 19307, 11527, 83787, 22209, 75169, 73833, 94641, 61338, 91825, 77235, 37257, 32057, 108618, 72930, 43714, 87369, 56640, 97360, 79788, 11352, 87962, 40663, 59386, 48302, 19398, 82197, 77387, 72753, 7720, 46279, 42102, 90892, 39976, 61084, 16735, 45909, 28976, 84704, 101822, 92571, 12106, 58568, 51319, 21556, 14191, 29072, 16350, 86891, 104441, 8906, 42175, 51797, 76678, 19630, 100132, 40498)
Average QPS expected = 57280
Timestamp start: 1778962964068
Timestamp end: 1778964614449

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      348.8   189.5   127.6   186.2   202.1   305.5   362.3   398.1   428.7   470.3   537.7   655.1  1012.0  2099.1  3669.1  91614.8    91825
read      321.0   123.9   127.6   181.5   196.4   296.8   350.7   381.5   403.8   433.5   472.7   542.0   697.9  1113.3  1869.1  77252.6    77235
read      318.2   102.5   127.6   187.8   204.0   311.0   354.6   377.6   394.3   413.7   437.6   476.2   561.5   736.7  3394.8  37193.8    37257
read      324.0    99.0   127.6   193.4   211.2   317.4   359.6   382.1   398.2   418.0   442.2   478.6   552.3   720.9  2198.8  32045.0    32057
read      438.4   443.3   127.6   199.1   218.5   321.7   374.7   413.0   449.3   510.3   676.5  1219.1  2502.0  4015.3  8071.3 108758.0   108618
read      315.3   120.5   127.6   180.8   195.2   293.7   346.2   376.3   398.4   426.4   463.2   522.9   658.0   903.1  2194.9  73011.4    72930
read      319.7   118.5   127.6   185.7   200.9   309.2   357.2   382.3   399.7   421.8   449.4   491.0   585.5   854.5  2746.2  43692.8    43714
read      335.5   157.6   127.6   184.2   199.8   301.6   357.1   390.9   417.7   453.4   504.1   598.3   861.7  1521.7  3647.7  87411.0    87369
read      315.6   115.6   127.6   181.1   195.8   299.5   351.5   380.0   399.9   424.7   456.1   503.3   616.3   843.7  3321.0  56503.4    56640
read      370.4   237.9   127.6   189.0   205.6   309.3   366.4   404.5   440.4   496.6   591.2   765.6  1338.8  2295.0  5160.3  97542.4    97360
read      323.4   161.9   127.6   181.8   196.3   294.4   348.4   379.9   402.9   433.1   474.2   545.4   735.4  2026.8  4411.0  79688.6    79788
read      316.4   109.3   137.8   203.4   220.5   305.3   340.2   360.3   373.9   392.2   414.6   452.3   571.3  1379.6  3800.5  11393.8    11352
read      496.7   772.0   127.6   190.5   208.0   315.5   374.4   413.4   447.1   496.7   596.4  1514.6  4226.3  8012.9 12667.5  87861.0    87962
read      322.2   100.5   127.6   189.5   205.5   313.8   361.4   386.1   402.5   424.0   449.8   487.4   566.7   745.3  2368.6  40649.2    40663
read      315.5   109.6   127.6   183.3   197.9   298.6   351.7   380.2   400.0   424.6   455.6   501.6   606.5   778.3  3174.2  59453.2    59386
read      319.7   110.0   127.6   186.2   201.7   307.3   358.3   385.1   403.1   426.2   454.7   496.9   585.4   719.4  2354.9  48236.6    48302
read      350.8   170.1   127.6   203.0   222.4   333.4   380.3   405.8   425.6   448.3   476.5   525.4   716.4  2309.1  6606.3  19438.2    19398
read      678.6  1058.1   127.6   199.5   217.9   325.4   395.6   451.6   513.8   746.4  1685.2  3014.2  5342.3  8409.1 12694.7  82009.6    82197
read      314.3   117.6   127.6   181.8   196.2   292.0   344.1   374.3   397.0   424.7   460.9   518.5   650.8   953.5  2502.9  77324.4    77387
read      330.5   255.1   127.6   180.8   195.0   291.9   346.3   377.9   401.1   430.3   468.5   539.0   934.8  3465.2  8128.6  72700.4    72753
read      301.1   139.4   137.8   207.6   222.3   289.4   317.4   334.0   345.2   361.7   381.7   414.1   504.5  1390.9  7292.1   7749.8     7720
read      344.8   184.5   127.6   187.1   203.3   319.0   374.4   404.4   428.5   457.3   496.2   567.8   767.7  2642.5  5049.1  46206.4    46279
read      323.8   150.0   127.6   188.9   204.9   312.2   361.1   386.4   403.6   425.9   453.1   493.2   578.5   837.8  7373.5  42165.6    42102
read      327.4   159.8   127.6   185.6   200.7   296.8   349.2   380.5   403.7   434.8   479.4   558.8   772.1  1959.5  3562.8  90841.4    90892
read      322.4   114.7   127.6   189.6   205.6   312.5   359.9   384.3   401.0   422.1   448.0   487.9   576.5   979.6  3766.7  40093.4    39976
read      315.2   112.5   127.6   183.8   198.0   296.2   349.5   379.0   399.5   425.3   457.7   505.2   618.0   836.7  2152.5  61161.4    61084
read      340.3   174.2   127.6   207.9   227.5   327.3   367.7   389.8   404.4   424.4   448.5   486.8   610.5  2246.8  8407.4  16704.8    16735
read      340.8   123.9   127.6   188.1   204.8   323.4   382.3   413.2   435.4   462.4   497.3   550.2   684.2   940.9  2526.7  45699.0    45909
read      332.2   109.5   127.6   192.9   211.0   325.2   371.0   394.8   411.7   431.7   457.7   496.0   586.0   915.0  3660.2  29079.4    28976
read      353.2   186.5   127.6   183.8   199.8   312.3   382.2   425.4   456.4   492.4   540.5   626.8   924.6  2169.5  4298.2  84698.6    84704
read      485.6   546.2   118.1   193.4   211.8   315.8   393.9   467.0   537.0   649.0   885.7  1431.2  2969.5  6189.8  8962.5 101924.4   101822
read      380.9   240.5   127.6   186.5   203.1   318.2   396.2   448.6   486.8   534.0   604.3   747.8  1274.3  2607.4  5897.6  92383.2    92571
read      323.4   231.4   137.8   202.9   220.3   309.2   345.2   365.3   379.3   396.5   418.9   453.0   532.3  3115.4  9136.5  12185.2    12106
read      367.2   188.7   127.6   181.7   198.4   329.4   400.6   441.6   471.0   508.2   566.7   671.9  1009.1  1854.5  4777.8  58639.2    58568
read      332.2   156.8   127.6   179.8   195.0   310.3   370.7   402.4   425.2   451.0   483.1   534.6   688.9  2128.7  4175.3  51350.8    51319
read      345.7   112.1   127.6   197.5   218.9   339.5   386.2   410.7   428.9   450.4   475.9   515.7   617.1   789.4  3005.1  21586.2    21556
read      337.2    95.1   127.6   205.2   226.1   331.5   371.0   392.9   407.9   427.5   452.0   488.5   574.1   792.3  3045.4  14239.2    14191
read      353.3   121.2   127.6   189.8   208.9   343.8   402.2   432.0   453.1   476.0   505.0   549.3   658.5   840.4  2213.6  29055.4    29072
read      343.3   183.3   137.8   201.8   221.9   333.2   374.4   396.9   412.8   431.1   456.7   496.6   609.1  1927.6  8884.5  16392.6    16350
read     1054.9  1271.1   127.6   203.1   218.6   323.9  1110.6  1533.9  1882.2  2321.0  2807.8  3540.7  5744.7  8982.4 12715.3  86765.2    86891
read     1042.9  1220.0   127.6   203.0   218.5   338.4  1129.6  1525.8  1846.0  2239.5  2707.4  3425.4  5497.3  8409.4 10236.7 104488.4   104441
read     1106.9  1479.9   127.6   201.0   220.6   616.1  1049.2  1331.5  1532.0  1815.6  2240.2  3300.3  7915.9  9360.8 13103.0   8913.0     8906
read      506.0   453.5   127.6   197.5   220.2   391.3   491.2   557.6   621.8   720.0   893.0  1231.0  2135.7  7014.0  8293.9  42098.6    42175
read      393.5   161.2   127.6   194.3   216.9   370.1   445.9   487.5   517.1   552.4   600.9   666.7   812.5  1216.4  2786.6  51720.4    51797
read     1041.2  1223.3   127.6   202.6   217.9   338.5  1124.1  1518.4  1835.7  2211.5  2724.8  3431.1  5491.0  8138.4 10236.5  76518.2    76678
read      449.3   539.6   127.6   197.3   217.4   347.7   405.9   440.0   468.4   508.0   611.8  1045.6  2507.3  7880.3  8849.9  19661.2    19630
read     1048.1  1270.5   127.6   202.0   216.9   317.7  1089.7  1522.5  1872.9  2317.0  2804.3  3550.9  5885.2  8501.2 10756.4 100127.8   100132
read     1088.8  1389.0   127.6   199.5   214.1   317.8  1089.0  1528.6  1890.2  2359.4  2889.1  3698.5  7457.3  9120.6 12355.5  26542.6    40498

Total QPS = 57233.5 (94435280 / 1650.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 23325513666 bytes :   13.5 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 100.00%,49.75%,100.00%
